"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.014824195039906554","0.04738499536355416","True","2","1.0","0.8632106397336031","0.0011435440085616477","False","0.014824195039906554","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","1","1","UB40-T001","UB40-T001","UB40-T001.stl","A frustum-shaped solid about 50 units tall, with flat circular ends and a larger diameter at the top than at the bottom.","22","120","data/reference_models/stl/UB40-T001.stl"
"UB40-B002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.009937061666595085","0.03060660140770549","True","2","1.0","0.12607313496967626","7.951920163240533e-05","True","0.009937061666595085","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","2","2","UB40-T002","UB40-T002","UB40-T002.stl","A very thin nearly square plate about 0.56 by 0.51 units in plan and only about 0.0066 units thick.","19","99","data/reference_models/stl/UB40-T002.stl"
"UB40-B003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.013581607547770533","0.04526246098369217","True","2","1.0","0.7949871457011385","0.0036346542133285364","False","0.013581607547770533","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","3","3","UB40-T003","UB40-T003","UB40-T003.stl","A short solid cylinder about 0.56 units in diameter and about 0.23 units high, with flat circular ends.","18","103","data/reference_models/stl/UB40-T003.stl"
"UB40-B004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.01722472355089881","0.18782654262035972","True","2","1.0","0.54231244581046","0.008545985337511497","False","0.01722472355089881","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","4","4","UB40-T004","UB40-T004","UB40-T004.stl","A solid rectangular bar about 0.75 units long, 0.375 units wide, and 0.0938 units thick, with one semicircular notch cut into a short side.","24","139","data/reference_models/stl/UB40-T004.stl"
"UB40-B005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.06708097414508533","0.39565693089474163","True","-4","1.0","0.48258849853376584","0.02949402588140204","True","0.06708097414508533","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","5","5","UB40-T005","UB40-T005","UB40-T005.stl","A thin triangular plate about 0.56 by 0.54 units in plan and about 0.0758 units thick, with three corner holes.","20","111","data/reference_models/stl/UB40-T005.stl"
"UB40-B006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.020268658071575796","0.15440683182642462","True","2","0.0","0.6617747595174064","0.008587309114345465","False","0.020268658071575796","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","6","6","UB40-T006","UB40-T006","UB40-T006.stl","A rectangular block about 80 by 50 by 30 units overall, with one large circular blind recess opened from the top and offset toward one end.","26","139","data/reference_models/stl/UB40-T006.stl"
"UB40-B007","data/reference_models/stl/UB40-T007.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.018702516930213693","0.0551278178780493","True","-4","1.0","0.5400166001395014","0.0027281313669368368","False","0.018702516930213693","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","7","7","UB40-T007","UB40-T007","UB40-T007.stl","A thin tapered plate about 120 units long, 40 units wide, and 18 units thick, with three circular holes aligned along its length.","23","129","data/reference_models/stl/UB40-T007.stl"
"UB40-B008","data/reference_models/stl/UB40-T008.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.031027172291164293","0.12052867265229637","True","2","1.0","0.6673663279299313","0.056877625132003895","False","0.031027172291164293","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","8","8","UB40-T008","UB40-T008","UB40-T008.stl","A stepped square pedestal about 0.75 by 0.75 units in footprint and about 0.60 units tall, finished with a pyramid on top.","22","122","data/reference_models/stl/UB40-T008.stl"
"UB40-B009","data/reference_models/stl/UB40-T009.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.05351549312459807","0.23776691801925964","True","0","1.0","0.5663280755562062","0.4545875815626461","True","0.05351549312459807","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","9","9","UB40-T009","UB40-T009","UB40-T009.stl","A thin circular ring with an outer diameter of about 0.56 units and a concentric hole through the middle.","19","105","data/reference_models/stl/UB40-T009.stl"
"UB40-B010","data/reference_models/stl/UB40-T010.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.015767220023340953","0.059416099139543675","True","2","1.0","0.4136227576894236","0.06884207311351404","True","0.015767220023340953","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","10","10","UB40-T010","UB40-T010","UB40-T010.stl","A narrow U-shaped frame about 0.56 by 0.25 by 0.14 units overall, open on one side and ending in two short feet.","22","112","data/reference_models/stl/UB40-T010.stl"
"UB40-B011","data/reference_models/stl/UB40-T011.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.00334898802926099","0.010768917382884602","True","2","1.0","0.48930222410139085","0.004248291278959648","True","0.00334898802926099","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","11","11","UB40-T011","UB40-T011","UB40-T011.stl","A very slender straight cylindrical pin about 0.75 units long and about 0.043 units in diameter, with flat ends and no head.","22","124","data/reference_models/stl/UB40-T011.stl"
"UB40-B012","data/reference_models/stl/UB40-T012.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.013166977811398632","0.05962604053115365","True","2","1.0","0.3537061770434764","0.02634881711007203","False","0.013166977811398632","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","12","12","UB40-T012","UB40-T012","UB40-T012.stl","A thin rounded-corner plate about 0.56 by 0.47 units in plan and about 0.0375 units thick, with one large circular pocket near a corner.","24","136","data/reference_models/stl/UB40-T012.stl"
"UB40-B013","data/reference_models/stl/UB40-T013.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.007106572980151089","0.023965709490642542","True","2","1.0","0.6601008493585303","3.9100236653877296e-05","False","0.007106572980151089","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","13","13","UB40-T013","UB40-T013","UB40-T013.stl","An elongated capsule-shaped prism about 0.56 units long, 0.124 units wide, and 0.101 units thick, with straight sides joined by rounded ends.","22","141","data/reference_models/stl/UB40-T013.stl"
"UB40-B014","data/reference_models/stl/UB40-T014.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.060312096166724546","0.2383102696109228","False","0","0.0","0.680019441152501","0.057136118485092036","False","0.060312096166724546","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","14","14","UB40-T014","UB40-T014","UB40-T014.stl","A thin solid prism based on a teardrop outline, fitting within about 0.243 by 0.243 units and about 0.08 units in thickness.","22","124","data/reference_models/stl/UB40-T014.stl"
"UB40-B015","data/reference_models/stl/UB40-T015.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.02736445198309632","0.08520893647511185","True","2","1.0","0.8425903452402848","0.05580224660019262","True","0.02736445198309632","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","15","15","UB40-T015","UB40-T015","UB40-T015.stl","A short solid cylinder with one plain circular end and one concentric stepped circular end.","15","91","data/reference_models/stl/UB40-T015.stl"
"UB40-B016","data/reference_models/stl/UB40-T016.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.025712403029679944","0.06481237747946098","True","-12","1.0","0.43549180163261775","0.009850349803018521","True","0.025712403029679944","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","16","16","UB40-T016","UB40-T016","UB40-T016.stl","A round flange plate about 25.4 units across and about 6.76 units deep, with one large center hole, six smaller bolt holes around it, and a short cylindrical hub on the back.","32","174","data/reference_models/stl/UB40-T016.stl"
"UB40-B017","data/reference_models/stl/UB40-T017.stl","generated_outputs_not_included_in_release/open_loop/iteration2/codex-mcp_per_sample.csv","1","1","0.009960557549562678","0.04703373217286714","True","-6","1.0","0.3739775310574937","0.00458825822053216","True","0.009960557549562678","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","17","17","UB40-T017","UB40-T017","UB40-T017.stl","A flat rectangular mounting plate about 250 units long, 150 units wide, and 16 units thick, with one hole near each corner.","22","123","data/reference_models/stl/UB40-T017.stl"
