"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.025104309117191064","0.06435206756271927","True","2","1.0","0.8575169345570857","0.006837249185079108","False","0.025104309117191064","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","1","1","UB40-T001","UB40-T001","UB40-T001.stl","A tall circular frustum with flat circular ends, a slightly wider top, and a smooth tapered side wall.","18","102","data/reference_models/stl/UB40-T001.stl"
"UB40-B002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.023566100881211634","0.06519333704554223","True","2","1.0","0.2983376834857876","0.17234406771774374","False","0.023566100881211634","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","2","2","UB40-T002","UB40-T002","UB40-T002.stl","A very thin square plate with flat parallel faces, straight edges, and sharp corners.","14","85","data/reference_models/stl/UB40-T002.stl"
"UB40-B003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.06203089440717188","0.12149011556964708","True","2","1.0","0.8514255030765946","0.06007301158878464","False","0.06203089440717188","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","3","3","UB40-T003","UB40-T003","UB40-T003.stl","A short solid cylinder with flat circular ends and a constant outer diameter.","13","77","data/reference_models/stl/UB40-T003.stl"
"UB40-B004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.01722472355089881","0.18782654262035972","True","2","1.0","0.54231244581046","0.008545985337511497","False","0.01722472355089881","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","4","4","UB40-T004","UB40-T004","UB40-T004.stl","A rectangular bar with one centered semicircular notch cut through a short side.","13","80","data/reference_models/stl/UB40-T004.stl"
"UB40-B005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.07551967993562714","0.3723144577761649","True","-4","1.0","0.4464966224675678","0.06558590194760006","True","0.07551967993562714","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","5","5","UB40-T005","UB40-T005","UB40-T005.stl","A flat rounded triangular plate with three circular holes, one near each corner.","13","80","data/reference_models/stl/UB40-T005.stl"
"UB40-B006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.017927647145256752","0.1195409151896905","True","2","0.0","0.6617747589292","0.008587308526139092","False","0.017927647145256752","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","6","6","UB40-T006","UB40-T006","UB40-T006.stl","A rectangular block with one large circular blind recess opened from the top face.","14","82","data/reference_models/stl/UB40-T006.stl"
"UB40-B007","data/reference_models/stl/UB40-T007.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.018702516930213693","0.0551278178780493","True","-4","1.0","0.5400166001395014","0.0027281313669368368","False","0.018702516930213693","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","7","7","UB40-T007","UB40-T007","UB40-T007.stl","A thin tapered plate with three circular holes arranged in a straight row.","13","74","data/reference_models/stl/UB40-T007.stl"
"UB40-B008","data/reference_models/stl/UB40-T008.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.031027172291164293","0.12052867265229637","True","2","1.0","0.6673663279299313","0.056877625132003895","False","0.031027172291164293","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","8","8","UB40-T008","UB40-T008","UB40-T008.stl","A square pedestal with a broad base, a smaller centered tier, and a pyramid-shaped top.","15","87","data/reference_models/stl/UB40-T008.stl"
"UB40-B009","data/reference_models/stl/UB40-T009.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.05351549312459807","0.23776691801925964","True","0","1.0","0.5663280755562062","0.4545875815626461","True","0.05351549312459807","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","9","9","UB40-T009","UB40-T009","UB40-T009.stl","A thin annular ring with a concentric circular opening through the center.","12","74","data/reference_models/stl/UB40-T009.stl"
"UB40-B010","data/reference_models/stl/UB40-T010.stl","generated_outputs_not_included_in_release/open_loop/iteration1/codex-mcp_per_sample.csv","1","1","0.015767220023340953","0.059416099139543675","True","2","1.0","0.4136227576894236","0.06884207311351404","True","0.015767220023340953","codex_mcp","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","10","10","UB40-T010","UB40-T010","UB40-T010.stl","A thin U-shaped open frame with a rectangular opening and short feet at the two lower ends.","17","91","data/reference_models/stl/UB40-T010.stl"
