"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.025082622406017073","0.06705304873309476","True","2.0","1.0","0.8575169352567346","0.006837248485430214","False","0.025082622406017073","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","1","1","UB40-T001","UB40-T001","UB40-T001.stl","A tall circular frustum with flat circular ends, a slightly wider top, and a smooth tapered side wall.","18","102","data/reference_models/stl/UB40-T001.stl"
"UB40-B002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.01110760776099498","0.06012013105653761","True","2.0","1.0","0.1100324096123013","0.01596120615574255","False","0.01110760776099498","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","2","2","UB40-T002","UB40-T002","UB40-T002.stl","A very thin square plate with flat parallel faces, straight edges, and sharp corners.","14","85","data/reference_models/stl/UB40-T002.stl"
"UB40-B003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.033301883818738734","0.0745310905369685","True","2.0","1.0","0.8254675438450452","0.03411505235723522","True","0.033301883818738734","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","3","3","UB40-T003","UB40-T003","UB40-T003.stl","A short solid cylinder with flat circular ends and a constant outer diameter.","13","77","data/reference_models/stl/UB40-T003.stl"
"UB40-B004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.0573957775384535","0.10510347971535096","True","2.0","1.0","0.6396407284584871","0.08878229731051557","True","0.0573957775384535","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","4","4","UB40-T004","UB40-T004","UB40-T004.stl","A rectangular bar with one centered semicircular notch cut through a short side.","13","80","data/reference_models/stl/UB40-T004.stl"
"UB40-B005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","5","5","UB40-T005","UB40-T005","UB40-T005.stl","A flat rounded triangular plate with three circular holes, one near each corner.","13","80","data/reference_models/stl/UB40-T005.stl"
"UB40-B006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.040923093917073425","0.18539818011672818","True","2.0","0.0","0.6509451588266626","0.0022422915763983253","True","0.040923093917073425","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","6","6","UB40-T006","UB40-T006","UB40-T006.stl","A rectangular block with one large circular blind recess opened from the top face.","14","82","data/reference_models/stl/UB40-T006.stl"
"UB40-B007","data/reference_models/stl/UB40-T007.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.057934848960144086","0.2435402549866846","True","-4.0","1.0","0.1995894442065753","0.3431552872998629","True","0.057934848960144086","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","7","7","UB40-T007","UB40-T007","UB40-T007.stl","A thin tapered plate with three circular holes arranged in a straight row.","13","74","data/reference_models/stl/UB40-T007.stl"
"UB40-B008","data/reference_models/stl/UB40-T008.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","8","8","UB40-T008","UB40-T008","UB40-T008.stl","A square pedestal with a broad base, a smaller centered tier, and a pyramid-shaped top.","15","87","data/reference_models/stl/UB40-T008.stl"
"UB40-B009","data/reference_models/stl/UB40-T009.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.07235527976144826","0.2417476779144506","True","0.0","1.0","0.3262671397268841","0.21452664573332397","True","0.07235527976144826","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","9","9","UB40-T009","UB40-T009","UB40-T009.stl","A thin annular ring with a concentric circular opening through the center.","12","74","data/reference_models/stl/UB40-T009.stl"
"UB40-B010","data/reference_models/stl/UB40-T010.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.0871696428570832","0.2893740702246769","True","2.0","1.0","0.32841883187130766","0.016361852704601887","True","0.0871696428570832","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","10","10","UB40-T010","UB40-T010","UB40-T010.stl","A thin U-shaped open frame with a rectangular opening and short feet at the two lower ends.","17","91","data/reference_models/stl/UB40-T010.stl"
"UB40-B011","data/reference_models/stl/UB40-T011.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.006205263996580333","0.01195529463865108","True","2.0","1.0","0.5141059882810198","0.029052055458588633","False","0.006205263996580333","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","11","11","UB40-T011","UB40-T011","UB40-T011.stl","A very slender straight cylindrical pin with flat ends and no head or taper.","14","76","data/reference_models/stl/UB40-T011.stl"
"UB40-B012","data/reference_models/stl/UB40-T012.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.020235259256738986","0.0900401046480395","True","2.0","1.0","0.27987938115149896","0.047477978781905406","False","0.020235259256738986","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","12","12","UB40-T012","UB40-T012","UB40-T012.stl","A thin rounded-corner square plate with one large circular blind pocket near a corner.","14","86","data/reference_models/stl/UB40-T012.stl"
"UB40-B013","data/reference_models/stl/UB40-T013.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.04445339022267885","0.07910011080544557","True","2.0","1.0","0.8398522379488829","0.17979048882700643","True","0.04445339022267885","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","13","13","UB40-T013","UB40-T013","UB40-T013.stl","A long capsule-shaped prism with straight sides joined by semicircular ends.","11","76","data/reference_models/stl/UB40-T013.stl"
"UB40-B014","data/reference_models/stl/UB40-T014.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.14653398061368494","0.35995132723554857","True","2.0","1.0","0.5593184623001144","0.17783709733747866","True","0.14653398061368494","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","14","14","UB40-T014","UB40-T014","UB40-T014.stl","A flat teardrop-shaped prism with one rounded end and one pointed tip.","12","70","data/reference_models/stl/UB40-T014.stl"
"UB40-B015","data/reference_models/stl/UB40-T015.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.05115419534214319","0.16999959366537676","True","2.0","1.0","0.8297510379654092","0.0686415538750682","True","0.05115419534214319","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","15","15","UB40-T015","UB40-T015","UB40-T015.stl","A short solid cylinder with one plain circular end and one concentric stepped circular end.","15","91","data/reference_models/stl/UB40-T015.stl"
"UB40-B016","data/reference_models/stl/UB40-T016.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.023418295728576635","0.11217022105774252","True","-10.0","0.0","0.4236076205904884","0.002033831239110828","True","0.023418295728576635","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","16","16","UB40-T016","UB40-T016","UB40-T016.stl","A round flange plate with one large center hole, six smaller bolt holes around it, and a short cylindrical hub on the back.","23","123","data/reference_models/stl/UB40-T016.stl"
"UB40-B017","data/reference_models/stl/UB40-T017.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.022321143316550728","0.052572199293301515","True","-6.0","1.0","0.1994199192754763","0.17914587000254956","True","0.022321143316550728","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","17","17","UB40-T017","UB40-T017","UB40-T017.stl","A thin rectangular plate with four circular holes placed near the corners.","12","74","data/reference_models/stl/UB40-T017.stl"
"UB40-B018","data/reference_models/stl/UB40-T018.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.046308948220971834","0.06000012644702502","True","2.0","0.0","0.6785064939183567","0.13464997215533625","True","0.046308948220971834","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","18","18","UB40-T018","UB40-T018","UB40-T018.stl","A long cylindrical rod with a small cross-hole drilled near one end.","12","68","data/reference_models/stl/UB40-T018.stl"
"UB40-B019","data/reference_models/stl/UB40-T019.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","19","19","UB40-T019","UB40-T019","UB40-T019.stl","A rectangular plate with a rounded top edge and two holes near the upper corners.","15","81","data/reference_models/stl/UB40-T019.stl"
"UB40-B020","data/reference_models/stl/UB40-T020.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","1","1","0.04452875667535037","0.14304914268388202","True","2.0","1.0","0.6716359308646946","0.10223552108933331","False","0.04452875667535037","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","20","20","UB40-T020","UB40-T020","UB40-T020.stl","A tall rectangular block with a centered rectangular slot cut down from the top.","14","80","data/reference_models/stl/UB40-T020.stl"
"UB40-B021","data/reference_models/stl/UB40-T021.stl","generated_outputs_not_included_in_release/open_loop/iteration1/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","21","21","UB40-T021","UB40-T021","UB40-T021.stl","A bracket-like open frame with two end plates, a sloped top, a large round hole in the middle panel, and small mounting holes.","23","126","data/reference_models/stl/UB40-T021.stl"
