"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.14763047738290921","0.491218440592555","True","0.0","0.0","0.19624213697743895","0.6681120467647258","True","0.14763047738290921","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","1","1","UB40-T001","UB40-T001","UB40-T001.stl","A vertically oriented circular frustum about 50 units tall, with a larger circular end of about 40 units in diameter and a slightly smaller circular end at the opposite side.","30","174","data/reference_models/stl/UB40-T001.stl"
"UB40-B002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.01284896973270586","0.0594340603614038","True","2.0","1.0","0.17752991167015256","0.0515362959021087","False","0.01284896973270586","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","2","2","UB40-T002","UB40-T002","UB40-T002.stl","A very thin plate with an almost square footprint of about 0.56 by 0.51 units and a thickness of only about 0.0066 units.","23","121","data/reference_models/stl/UB40-T002.stl"
"UB40-B003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.07533220858730924","0.2821168280814287","True","2.0","1.0","0.8343098703465568","0.04295737885874684","True","0.07533220858730924","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","3","3","UB40-T003","UB40-T003","UB40-T003.stl","A short solid cylinder about 0.56 units in diameter and about 0.23 units high.","14","78","data/reference_models/stl/UB40-T003.stl"
"UB40-B004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.01923436238190852","0.06385310280857738","True","2.0","1.0","0.6151993618716208","0.06434093072364933","False","0.01923436238190852","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","4","4","UB40-T004","UB40-T004","UB40-T004.stl","A solid rectangular bar about 0.75 units long, 0.375 units wide, and 0.0938 units thick, with a single semicircular notch removed from the middle of one short side.","28","164","data/reference_models/stl/UB40-T004.stl"
"UB40-B005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.0814188346380943","0.3079441684387965","True","2.0","0.0","0.14686597791432304","0.36521654650084484","True","0.0814188346380943","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","5","5","UB40-T005","UB40-T005","UB40-T005.stl","A thin triangular mounting plate spanning about 0.56 by 0.54 units in plan and about 0.0758 units thick.","18","104","data/reference_models/stl/UB40-T005.stl"
"UB40-B006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.032813117646843665","0.12213751538987178","True","0.0","1.0","0.5669061156200357","0.08628133478302524","True","0.032813117646843665","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","6","6","UB40-T006","UB40-T006","UB40-T006.stl","A rectangular block about 80 by 50 by 30 units overall, with one large circular blind recess opened from the top face.","22","118","data/reference_models/stl/UB40-T006.stl"
"UB40-B007","data/reference_models/stl/UB40-T007.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.0594844022672764","0.2030899715346565","True","2.0","0.0","0.13108687883378087","0.4116578526726573","True","0.0594844022672764","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","7","7","UB40-T007","UB40-T007","UB40-T007.stl","A thin tapered plate about 120 units long, 40 units wide, and 18 units thick, with a slightly trapezoidal outline.","20","114","data/reference_models/stl/UB40-T007.stl"
"UB40-B008","data/reference_models/stl/UB40-T008.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.1248858057206238","0.44394043277954903","True","2.0","1.0","0.8252846357440335","0.10104068268209832","False","0.1248858057206238","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","8","8","UB40-T008","UB40-T008","UB40-T008.stl","A stepped square pedestal with an overall footprint of about 0.75 by 0.75 units and a total height of about 0.60 units.","22","119","data/reference_models/stl/UB40-T008.stl"
"UB40-B009","data/reference_models/stl/UB40-T009.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.047293580183311604","0.11181437577265776","True","0.0","1.0","0.279164002924169","0.16742350893060887","True","0.047293580183311604","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","9","9","UB40-T009","UB40-T009","UB40-T009.stl","A thin circular ring with an outer diameter of about 0.56 units and an overall thickness of about 0.1388 units.","20","111","data/reference_models/stl/UB40-T009.stl"
"UB40-B010","data/reference_models/stl/UB40-T010.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text-to-cadquery_per_sample.csv","1","1","0.10449247718838246","0.4702729988374639","True","4.0","0.0","0.3209074045174542","0.02387328005845535","True","0.10449247718838246","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","10","10","UB40-T010","UB40-T010","UB40-T010.stl","A narrow U-shaped frame occupying about 0.56 by 0.25 by 0.14 units overall.","13","75","data/reference_models/stl/UB40-T010.stl"
